# wt148 · PROMISES ADJUDICATED — one row per (sentence, named artefact) that scripts/wt148_promise_sweep.py
# emits for an in-scope manuscript. A row is a CLAIM: that a human RAN OR READ the artefact and found
# the sentence borne out (or not). It is not a claim that the sentence looks fine.
#
# HOW TO FALSIFY A ROW — and you should, because a row nobody re-checks is worth nothing:
#   1. Take the row's `evidence` column. It names a command to run or a file to read.
#   2. Run it or read it. If it does not show what `note` says it shows, the row is FALSE.
#   3. Delete the row. `python3 scripts/wt148_promise_sweep.py` goes RED on the next run, because the
#      promise it covered becomes unadjudicated. That is how this file is audited rather than trusted.
#   Editing the SENTENCE also invalidates the row: `promise_id` is a hash of (paper, artefact,
#   sentence), so a reworded promise gets a new id and the old row is reported STALE. Re-check, do not
#   re-key.
#
# CLASSES
#   H  HELD       — the artefact bears the sentence out.
#   N  NOT A PROMISE — the sentence names the artefact but asserts nothing about it that could fail
#                   independently of a row adjudicated elsewhere. Still checked; still a row.
#   R  REPAIRED   — the artefact did NOT bear it out; the manuscript was changed in the same pass, and
#                   `note` says what failed and which script repaired it.
#   C  CARDED     — failed, not repairable in-pass; `note` carries a NAMED FALSIFIER.
#
# SCOPE. The line below is the gate. Adding a manuscript stem to it turns the sweep red until every
# promise that manuscript emits carries a row. Widening scope is a data edit, deliberately.
#scope	paper-II	paper-III	paper-IV
#
# paper<TAB>promise_id<TAB>artefact<TAB>class<TAB>evidence<TAB>note<TAB>sentence
paper-II	3b3c126c47	src/wealth_tensor/redistribution.py	H	python3 -c "import subprocess;h=subprocess.check_output(['git','log','--format=%h','--','src/wealth_tensor/redistribution.py'],text=True).split();print('every commit touching the module:', h);print('files in that commit:', subprocess.check_output(['git','show','--name-only','--format=','3b11f23'],text=True).split())"	prints "every commit touching the module: ['3b11f23']" and "files in that commit: ['src/wealth_tensor/redistribution.py', 'tests/test_redistribution.py']". The log over that path returns ONE sha, so 3b11f23 is not merely the last commit touching the module but its only one -- which is what makes 'and therefore the state of the module that produced section 3's simulation output' hold: there is no later state for the pin to be distinguished from. The commit carries tests/test_redistribution.py alongside it, so the module and the eighteen tests that hold this paper's claims entered the repository together. Compare paper-III row 9add6ff45d, where the same style of pin DID need a disclosure because src/ moved afterwards.	- **Commit for the results reported here:** **3b11f23** — the last commit touching `src/wealth_tensor/redistribution.py`, and therefore the state of the module that produced §3's simulation output.
paper-II	50503d9ee7	docs/papers/PREPRINT-CHECKLIST.md	H	python3 -c "import re;t=re.sub(r'\s+',' ',open('docs/papers/PREPRINT-CHECKLIST.md').read());print('carries a reference-verification item:', 'Every reference entry' + chr(39) + 's bibliographic details verified against a publisher page, a library catalogue or a Crossref record' in t);print('quotes paper II' + chr(39) + 's own deferral:', 'The remainder are standard works whose details are to be re-checked at submission per' in t)"	prints 'carries a reference-verification item: True' and "quotes paper II's own deferral: True". docs/papers/PREPRINT-CHECKLIST.md carries the checkbox 'Every reference entry's bibliographic details verified against a publisher page, a library catalogue or a Crossref record', so the deferral has a target that actually holds the work -- which is the whole content of 'to be re-checked at submission per docs/papers/PREPRINT-CHECKLIST.md'. The second line is the row's history rather than its verdict, and it is worth a successor's attention: the checklist itself records that this item was added 2026-08-18 (wealthTensor-79) after a measured gap in which 'ten of its sixteen entries were deferred to a document that was not holding them'. The sentence is TRUE now and was FALSE when it was written, and the artefact it points at is the document that says so.	The remainder are standard works whose details are to be re-checked at submission per `docs/papers/PREPRINT-CHECKLIST.md`.*
paper-II	54c1c5fb27	0002374	N	python3 -c "import subprocess;r=subprocess.run(['git','cat-file','-t','0002374'],capture_output=True,text=True);print('git cat-file -t 0002374 ->', (r.stdout+r.stderr).strip());print('the token as it stands in the manuscript:',[l.strip() for l in open('docs/papers/paper-II-redistribution/paper-II.md') if 'cond-mat/0002374' in l])"	prints 'git cat-file -t 0002374 -> fatal: Not a valid object name 0002374' and "the token as it stands in the manuscript: ['issue as 282(3). Text consulted: arXiv `cond-mat/0002374`, read in full. The quotations in §3.1 are']". THE ARTEFACT IS AN INSTRUMENT MIS-PARSE, NOT A REPOSITORY OBJECT. wt148's sha rule matches any 7-40 character hex run containing a digit, and '0002374' is the numeric half of the arXiv identifier cond-mat/0002374; git refuses it. The sentence therefore asserts nothing about any artefact of this repository that could fail: 'read in full' is a claim about a human act on an external preprint, and the bibliographic half of it is held by the PREPRINT-CHECKLIST item adjudicated at row 50503d9ee7. Classed N by the file's own definition, with the mis-parse stated rather than ticked over -- an adjudicator who did not run cat-file could write a true-sounding note about a commit that does not exist, which is wealthTensor-83's failure mode with the artefact removed altogether. Instrument gap carded 1217630566080626.	Text consulted: arXiv `cond-mat/0002374`, read in full.
#superseded	dfd41f5263	6914c59765	wt171	wt171 R4 narrowed the abstract bullet's exception clause; same artefact, same evidence, new promise_id
#superseded	c9a565b3fe	b9dea67210	wt171	wt171 R5 narrowed section 7's exception clause; the class C defect this row carried is discharged at the successor
#superseded	1cbe31f16c	5f6d5c4fb9	wt171	same sentence as c9a565b3fe, keyed on wt077_tail_index.py; the claim about THIS artefact never changed
#superseded	b9dea67210	fbd08a63f6	wt181	wt181 R1 repaired section 7's exception clause (II-40 wrong section, II-41 wrong description); same artefact, same evidence, new promise_id
#superseded	5f6d5c4fb9	c6f855de23	wt181	same sentence as b9dea67210, keyed on wt077_tail_index.py; the claim about THIS artefact never changed
#reevidenced	5a47d4caef	wt172	wt171 added four lines above L459, so the retired cell's positional third line ('18 quoted at lines: [38, 90, 459]') became [38, 90, 463]; the sentence was never edited, so the row did not re-key. Replaced with a section-name check, stable under reflow. SECOND re-evidence, wealthTensor-94: the first line's whole-repository test COUNT broke on any test added anywhere (1095->1101 at -93, 1101->1115 at -94) and is replaced by a predicate that this paper's file is in the whole-repository collection. Same move as the line-number repair above.
paper-II	6914c59765	tests/test_redistribution.py	H	python3 -c "import re;src=open('tests/test_redistribution.py').read();ns=re.findall(r'^def (test_\w+)',src,re.M);print('tests:',len(ns));print('overclaim guard present:','test_a_flat_gini_does_not_mean_a_bounded_one' in ns)"	prints 'tests: 18' and 'overclaim guard present: True'. The file defines exactly eighteen test functions and one of them is test_a_flat_gini_does_not_mean_a_bounded_one, whose three asserts (read at row c138f0078e) fail if section 3.4's criterion is ever simplified back to a drift test -- which is what 'the claims are held in place by the 18 tests in tests/test_redistribution.py, one of which exists specifically to make overclaiming fail loudly' asserts about THIS artefact. SUPERSEDES dfd41f5263: wt171 R4 narrowed the same sentence's OTHER clause, which re-keyed the row; the evidence is byte-identical to the retired row's because nothing about this artefact's clause changed, and that identity is the argument that this is a re-key and not a re-adjudication. WHAT THIS ROW DOES NOT CLEAR: the same sentence's first clause, about regeneration by the two commands section 7 names, is carried at b9dea67210 -- where it is now H rather than the C it was at c9a565b3fe.	A **reproducible artefact**: every number below is regenerated from a public repository by the two commands §7 names — save the five quantities §7 enumerates, which no command prints — and the claims are held in place by the 18 tests in `tests/test_redistribution.py`, one of which exists specifically to make overclaiming fail loudly — alongside a second, in a companion module of the same suite, that does the same office for the companion price-formation manuscript (§7).
paper-II	7b6a20118e	test_the_levy_is_a_pure_transfer	H	python3 -c "import re;src=open('tests/test_redistribution.py').read();m=re.search(r'^def test_the_levy_is_a_pure_transfer\(.*?(?=^def |\Z)',src,re.M|re.S).group(0);print('asserts:',[l.strip() for l in m.split(chr(10)) if l.strip().startswith('assert')]);print('settings swept:',re.findall(r'\(\"\w+\", [0-9.]+, [0-9.]+\)',m));print('implementation reports transfer_error:','transfer_error' in open('src/wealth_tensor/redistribution.py').read())"	prints asserts: ['assert res["assessments"] == 200', 'assert res["transfer_error"] < 1e-12'], then settings swept: ['("stock", 0.25, 0.0)', '("flow", 1.0, 2.0)', '("stock", 0.025, 5.0)'], then implementation reports transfer_error: True. The repaired sentence says this test 'holds the implementation's reported transfer_error below 1e-12'; the second assert IS that bound, character for character, and it runs over three (base, rate, threshold) settings rather than one. The third line carries the other half: transfer_error is a quantity src/wealth_tensor/redistribution.py itself reports, so the test checks the implementation's own number instead of recomputing the invariant beside it. THIS ROW IS NEW, not a re-key: it exists because wt171 R2 replaced the bare target 'the implementation' with a named one, and a repair that names an artefact emits a promise -- wealthTensor-87's lesson, which is the promise sweep working rather than failing. REVIEW-030 section 5.1 row 4, card 1217629169253037.	This is verified to machine precision rather than assumed: `test_the_levy_is_a_pure_transfer` in `tests/test_redistribution.py` holds the implementation's reported `transfer_error` below 1e-12, so that no result below can be an artefact of the levy quietly changing the growth rate.
paper-II	bc1f66a253	tests/test_redistribution.py	H	python3 -c "import re,subprocess;src=open('tests/test_redistribution.py').read();print('defined in this file:',bool(re.search(r'^def test_the_levy_is_a_pure_transfer\(',src,re.M)));r=subprocess.run(['python3','-m','pytest','tests/test_redistribution.py::test_the_levy_is_a_pure_transfer','-q'],capture_output=True,text=True);print('pytest:',[l.split(' in ')[0] for l in r.stdout.split(chr(10)) if 'passed' in l or 'failed' in l])"	prints defined in this file: True and pytest: ['1 passed']. The repaired sentence names two artefacts and this row carries the file: test_the_levy_is_a_pure_transfer is defined in tests/test_redistribution.py rather than merely somewhere under tests/, and pytest invoked on that exact node id collects and passes exactly one test. The duration is stripped from the quoted line deliberately -- an evidence command whose stdout carries a timing cannot be held to a verbatim quotation on any later run, which is exactly the property wt170's N28b and F5 below exist to enforce, and the first probe of this command returned '1 passed in 0.18s'. The test's CONTENT is read at 7b6a20118e; this row asserts only where it lives and that it is green.	This is verified to machine precision rather than assumed: `test_the_levy_is_a_pure_transfer` in `tests/test_redistribution.py` holds the implementation's reported `transfer_error` below 1e-12, so that no result below can be an artefact of the levy quietly changing the growth rate.
paper-IV	080a335509	REG-013	H	sed -n '/^- \*\*The record of §6/,/are the record of §6\.\*\*/p' docs/papers/paper-IV-composition/paper-IV.md	prints §10's record bullet: it names RESULT-REG-013-run.log and RESULT-REG-013-run.json, 'the committed output of the 2026-08-16 run', and says in bold 'Those files, not a command, are the record of §6' -- so §1's promise that §10 names the record for each still holds after wt182, and §10 now also names the third record (`wc -w` on the superseded draft) that §1 names	Numbers appearing below without a citation to II or III have their record named in §10, one for each: §6's are `REG-013`'s, and its record is the committed output of that run rather than a command, because the instrument re-queries a live database; §5's and §8's results are the output of the fourth paper's apparatus, which is still in this repository and still runs; and §8's word count for that paper is `wc -w` on its superseded draft.
paper-IV	38d46b03dc	REG-013	H	python3 -c "import json;d=json.load(open('docs/preregistration/RESULT-REG-013-run.json'));print(round(d['P_ceiling'],4), d['F_floor'], sorted((k,v['intersection'],round(v['overlap'],4)) for k,v in d['pairs'].items() if v.get('role')=='target'))"	prints `0.4773 0.0 [('S,K', 6, 0.0053), ('T,K', 15, 0.0108), ('T,S', 23, 0.0202)]` -- §6's ceiling 0.477, its floor of exactly zero, and its three target pairs 23/0.0202, 15/0.0108 and 6/0.0053, all read off the committed run. §6's numbers ARE REG-013's, which is what the repaired sentence claims	Numbers reported without a citation to Paper II or Paper III have their record named here, which is what §1 says: §6's are `REG-013`'s; §5's and §8's results are the surviving apparatus of the fourth paper §8 describes; and §8's word count for that paper is `wc -w` on the superseded draft §8 names.
paper-IV	0586978a7a	python3 scripts/wt018_report.py	H	python3 scripts/wt018_report.py | sed -n '/E · EXCESS DEMAND IS MONOTONE/,/sign changes/p'	prints `grid points 500`, `monotonicity violations 0`, `z at grid min / max 249 / -150`, `sign changes 1` -- the four numbers §5 reports for the sweep. THIS IS FINDING IV-10: no command Paper IV named produced them before wt182, and no test asserted the endpoints or the sign change until wealthTensor-100 added test_the_monotone_sweep_endpoints_and_single_crossing_are_what_section_5_reports	- **Regenerate §5 and §8:** `python3 scripts/wt018_report.py` prints §5's table — the 399 interior grid points, the 25 demand, 25 supply and one excess-demand schedules, and the 500-point monotonicity sweep with **0** violations, endpoints **+249** and **−150**, and one sign change.
paper-IV	9a2fba1c55	wt018_report.py	H	python3 scripts/wt018_report.py | sed -n '/B · THE CURVES ARE NOT INDEPENDENT/,/identically/p' | sed -n '3,10p'	prints `interior grid points, ties excluded 399`, `distinct DEMAND schedules 25`, `distinct SUPPLY schedules 25`, `distinct EXCESS-DEMAND schedules 1` and `excess demand == count(m_i > p) - S, identically True` -- §5's table, as a table. The sentence's claim that wt018_report.py 'is the table' is what this output is	`tests/test_excess_demand.py` *asserts* §5's **399** and §8's twelve-point **four** rather than printing them, so its output is a verdict and not a table; `wt018_report.py` is the table.
paper-IV	5853b68c71	python3 -m pytest tests/test_excess_demand.py -q	H	python3 -m pytest tests/test_excess_demand.py -q; grep -n 'assert grid.size == 399\|assert len(excess) == 4\|assert len(demand) == 25\|assert len(supply) == 25' tests/test_excess_demand.py	12 passed (11 before wealthTensor-100 added the endpoint test). The asserts the sentence claims are at L86 `assert grid.size == 399`, L91 `assert len(demand) == 25`, L92 `assert len(supply) == 25` and L56 `assert len(excess) == 4` for §8's twelve-point four. The module ASSERTS the schedule counts and the tie convention, so its output is a verdict; the table is wt018_report.py's	`python3 -m pytest tests/test_excess_demand.py -q` asserts those schedule counts and the twelve-point tie convention §8 records; `python3 scripts/wt071_refuter.py` gives §5's crossing-height identity across all 25 allocations and §8's *N*-dependence table and its control.
paper-IV	e6500597a0	python3 scripts/wt071_refuter.py	H	python3 scripts/wt071_refuter.py	RC 0. C1 prints `crossing height across 25 allocations min 85 max 103` with D(p*) = S(p*) = |H \\ T| SEVERE at every allocation -- §5's crossing-height identity; C2(a) prints the N-dependence table 26.1x, 8.3x, 113.5x, 47.2x with `13.6-fold swing, non-monotone in N` and C2(b) the control `raise a RANDOM 250 by 20% spread 0.8934` against `raise NON-HOLDERS 20% spread 0.9576` -- §8's 0.89 against 0.96. Ends `WT-071 SEVERITY: 9 severe - 0 definitional - 0 failed/vacuous`	`python3 -m pytest tests/test_excess_demand.py -q` asserts those schedule counts and the twelve-point tie convention §8 records; `python3 scripts/wt071_refuter.py` gives §5's crossing-height identity across all 25 allocations and §8's *N*-dependence table and its control.
paper-IV	50848d3974	src/wealth_tensor/excess_demand.py	H	sed -n '1,6p' src/wealth_tensor/excess_demand.py; grep -on 'src/wealth_tensor/[a-z_]*\.py' docs/papers/paper-IV-composition/paper-IV.md	the module's own docstring opens 'Supply and demand as two readings of a single distribution of indifference points' and says it 'makes that claim executable' -- it is the module carrying THIS paper's reservation-price claim, not a sibling's. The grep then prints exactly four hits: L684 redistribution.py, L685 lag.py and L686 lambda_sensitivity.py, all named in the same bullet as Paper II's and Paper III's, and L700 excess_demand.py. So excess_demand.py is still this paper's only src/ dependency that is not a sibling's, and wt182's change of 'under both' to 'under all three' does not touch that claim	The module under all three is `src/wealth_tensor/excess_demand.py` — this paper's only `src/` dependency that is not a sibling's, and the one this bullet named neither until wealthTensor-81.
paper-IV	c333cd154c	tests/test_excess_demand.py	H	grep -n 'assert grid.size == 399\|assert len(excess) == 4' tests/test_excess_demand.py	prints `56:    assert len(excess) == 4` and `86:    assert grid.size == 399` -- §8's twelve-point four and §5's 399, both asserted and neither printed by this module, which is what the sentence claims	`tests/test_excess_demand.py` *asserts* §5's **399** and §8's twelve-point **four** rather than printing them, so its output is a verdict and not a table; `wt018_report.py` is the table.
#superseded	f06ce25844	080a335509	wt182	wt182 IV-12a cut §1's 'two places' census and named the third record; same artefact, new promise_id
#superseded	029659c8b2	38d46b03dc	wt182	wt182 IV-12c cut §10's 'two places' census and named the third record; same artefact, new promise_id
#superseded	10d2d456ea	5853b68c71	wt182	wt182 IV-10 rewrote §10's Regenerate bullet to name wt018_report.py; the pytest clause is unchanged in substance, new promise_id
#superseded	a00820b165	e6500597a0	wt182	wt182 IV-10 rewrote §10's Regenerate bullet; wt071_refuter's clause is unchanged in substance, new promise_id
#superseded	e238ae248a	50848d3974	wt182	wt182 IV-10 changed 'under both' to 'under all three'; same artefact, same claim, new promise_id
#superseded	30191fec1a	c333cd154c	wt182	wt182 IV-10 re-subjected the sentence to the test module and added the wt018_report.py clause; same artefact, new promise_id
#superseded	fbd08a63f6	5524790d1f	wt188	wt188 R1/R2 repaired section 7's exception clause for II-43 (five enumerated quantities, six exist); same artefact, same claim, new promise_id
#superseded	c6f855de23	9893969707	wt188	same sentence as fbd08a63f6, keyed on wt077_tail_index.py; the claim about THIS artefact never changed
#superseded	7ed9443301	3ae14bfb6a	wt188	same sentence, keyed on the bare token wt030_report.py; the clause it carries gained the sixth exception and nothing else
#superseded	fbd08a63f6	5524790d1f	wt188	wt188 R1/R2 repaired section 7's exception clause for II-43 (five enumerated quantities, six exist); same artefact, same claim, new promise_id
#superseded	c6f855de23	9893969707	wt188	same sentence as fbd08a63f6, keyed on wt077_tail_index.py; the claim about THIS artefact never changed
#superseded	7ed9443301	3ae14bfb6a	wt188	same sentence, keyed on the bare token wt030_report.py; the clause it carries gained the sixth exception and nothing else
paper-III	fe878a6dc4	python3 scripts/wt091_lag_shape_identifiability.py	H	python3 scripts/wt091_lag_shape_identifiability.py | sed -n '/LADDER W/,/the search.s own floor/p'   (~6 min)	prints §4.10's table, row for row: sigma 1e-06/1e-04/1e-03/1e-02 -> k in [1.21,1.21]/[1.16,1.26]/[0.6,1.87]/[0.6,2.0], widths 0.0000/0.1000/1.2700/1.4000, and 0.00/0.67/8.47/9.33 x -- the paper's 0.00/0.67/8.5/9.3. It also prints 'the search's own floor, at k = 1.21 (the truth): 2.691e-08 -- 37x below the finest sigma reported', which is §4.10's '2.7 x 10^-8, thirty-seven times below the finest tolerance reported'. THIS IS FINDING III-6: §11 named a Regenerate command for §3, §A.2.3, §5, §5.4 and §A.2.4 and NONE for §4.10 until wealthTensor-101, while this script -- registered, committed, and quoting the manuscript in its own docstring -- produced every number in it. The same output is finding III-5's evidence: it labels the reference 'REG-003's 0.150' on all four rows, never §5.4's	- **Regenerate §4.10:** `python3 scripts/wt091_lag_shape_identifiability.py` — ladders I, P, W, S and N exactly as registered in `docs/preregistration/REG-005-p3-lag-shape-identifiability.md`, committed at **6f0e7be** before that script existed.
paper-III	4198aa70dc	docs/preregistration/REG-005-p3-lag-shape-identifiability.md	H	grep -n '^## ' docs/preregistration/REG-005-p3-lag-shape-identifiability.md	prints §2 'Falsifiers on the construction -- each one can kill the instrument' and §5 'The ladders -- exhaustive, every real number in exactly one cell, all written before any run', so the file registers the falsifiers and the ladders the bullet attributes to it. wt091's own docstring names the same five, 'Ladders I, P, W, S and N are exhaustive', and its run prints ladders I, P, W, S and N under those letters -- so 'exactly as registered in REG-005' is borne out by the registration AND by the run	- **Regenerate §4.10:** `python3 scripts/wt091_lag_shape_identifiability.py` — ladders I, P, W, S and N exactly as registered in `docs/preregistration/REG-005-p3-lag-shape-identifiability.md`, committed at **6f0e7be** before that script existed.
paper-III	214e67a32a	6f0e7be	H	git log -1 --format='%h %ad %s' --date=iso 6f0e7be; git log --diff-filter=A --format='%h %ad' --date=iso -- scripts/wt091_lag_shape_identifiability.py | tail -1	prints '6f0e7be 2026-08-12 15:10:24 -0500 REG-005 registered: is the recognition lag's shape identified from a reported series?' and '42ca377 2026-08-12 16:24:12 -0500'. The registration commit precedes the script's first appearance in the repository by one hour and fourteen minutes, which is what the bullet's 'committed at 6f0e7be before that script existed' asserts and what §4.10's 'four falsifiers and five ladders before wt091 existed' asserts. Both hold on the same two lines of git log	- **Regenerate §4.10:** `python3 scripts/wt091_lag_shape_identifiability.py` — ladders I, P, W, S and N exactly as registered in `docs/preregistration/REG-005-p3-lag-shape-identifiability.md`, committed at **6f0e7be** before that script existed.
paper-III	64e11e7bc4	wt091	N	grep -c '`wt091`' docs/papers/paper-III-dual-tensor/paper-III.md	prints 2 -- §4.10's chronology sentence and the closing clause of the §11 bullet wt185 added. The clause asserts a fact about the MANUSCRIPT's own history (that this section named no command for §4.10 before wealthTensor-101), not a property of the artefact `wt091` that could fail independently: the artefact itself is adjudicated by row fe878a6dc4 under its runnable path. N, and the row exists so that the sweep stays green rather than because the bare token needs its own evidence	Until wealthTensor-101 this section named no command for §4.10 and the manuscript named that script only as the bare token `wt091`.
paper-II	5524790d1f	python3 scripts/wt030_report.py	H	python3 -c "import subprocess;o=subprocess.check_output(['python3','scripts/wt030_report.py'],text=True);print('prints the section 3 values the clause says it prints:',{n:(n in o) for n in ('0.443','0.222','0.812','0.596','0.125','0.994','0.486','0.451','0.469','0.770','0.891','0.861','0.100','0.336','0.193','0.734','0.481','0.138','0.395','0.444')});print('does NOT print the six exceptions:',{n:(n in o) for n in ('0.99875','0.035','0.103','0.039','0.000006')});print('prints the 0.90 criterion:', '0.90 ' in o or '0.9000' in o)"	prints "prints the section 3 values the clause says it prints: {'0.443': True, '0.222': True, '0.812': True, '0.596': True, '0.125': True, '0.994': True, '0.486': True, '0.451': True, '0.469': True, '0.770': True, '0.891': True, '0.861': True, '0.100': True, '0.336': True, '0.193': True, '0.734': True, '0.481': True, '0.138': True, '0.395': True, '0.444': True}" and "does NOT print the six exceptions: {'0.99875': False, '0.035': False, '0.103': False, '0.039': False, '0.000006': False}" and 'prints the 0.90 criterion: False'. The clause's positive half holds and its negative half holds in the repaired SIX-item form -- 0.000006 is the sixth, which is II-43. Superseding fbd08a63f6, whose sentence gained that item.	- **Regenerate every number in §3:** `python3 scripts/wt030_report.py` — except §3.1's four closed-form quantities: E[η⁺] = 0.1073 and the three Var[log *a*] values, which are quadrature over the multiplier's distribution rather than simulation output and come from `python3 scripts/wt077_tail_index.py`, and except six quantities neither command prints in any precision: §3.4's Gini ceiling (*N*−1)/*N* = 0.99875, which is arithmetic in *N*; §3.4's 0.90 top-decile criterion, which is a chosen threshold and not an output; §3.3's 0.035 periodicity span and §3.4's 0.103 Gini gap, each a difference of two values `wt030_report.py` prints; §3.4's 0.039 top-decile margin, the distance from that command's printed 0.861 to the 0.90 threshold above; and §3.1's 6 × 10⁻⁶ change in Var[log *a*], the difference of two values `wt077_tail_index.py` prints.
paper-II	9893969707	python3 scripts/wt077_tail_index.py	H	python3 -c "import subprocess;o=subprocess.check_output(['python3','scripts/wt077_tail_index.py'],text=True).split(chr(10));print([l.strip() for l in o if 'closed form' in l]);print([l.strip() for l in o if 'Var[log a] =' in l])"	prints ['E[eta+] closed form = 0.107269   quadrature = 0.107269'] and ['unlevied Var[log a] = 0.076542', 'stock r=0.10: Var[log a] = 0.076536   (kappa=0.10000)', 'flow  r=0.10: Var[log a] = 0.073276   (kappa=0.01022)', 'flow  r=1.00: Var[log a] = 0.051189   (kappa=0.10216)']. Section 3.1's E[eta+] = 0.1073 and its three Var[log a] values are exactly these four, so the clause's attribution of the four closed-form quantities to this command holds. Superseding c6f855de23 verbatim in substance; the evidence was RE-RUN, not carried over.	- **Regenerate every number in §3:** `python3 scripts/wt030_report.py` — except §3.1's four closed-form quantities: E[η⁺] = 0.1073 and the three Var[log *a*] values, which are quadrature over the multiplier's distribution rather than simulation output and come from `python3 scripts/wt077_tail_index.py`, and except six quantities neither command prints in any precision: §3.4's Gini ceiling (*N*−1)/*N* = 0.99875, which is arithmetic in *N*; §3.4's 0.90 top-decile criterion, which is a chosen threshold and not an output; §3.3's 0.035 periodicity span and §3.4's 0.103 Gini gap, each a difference of two values `wt030_report.py` prints; §3.4's 0.039 top-decile margin, the distance from that command's printed 0.861 to the 0.90 threshold above; and §3.1's 6 × 10⁻⁶ change in Var[log *a*], the difference of two values `wt077_tail_index.py` prints.
paper-II	3ae14bfb6a	wt030_report.py	H	python3 -c "import subprocess;o=subprocess.check_output(['python3','scripts/wt030_report.py'],text=True);print('prints each number the repaired clause says it prints:',{n:(n in o) for n in ('0.486','0.451','0.994','0.891','0.861')});print('prints the 0.90 criterion:', '0.90 ' in o or '0.9000' in o)"	prints "prints each number the repaired clause says it prints: {'0.486': True, '0.451': True, '0.994': True, '0.891': True, '0.861': True}" and 'prints the 0.90 criterion: False'. The bare token appears in the clause twice -- '0.035 periodicity span and section 3.4's 0.103 Gini gap, each a difference of two values wt030_report.py prints' and '0.039 top-decile margin, the distance from that command's printed 0.861' -- and both hold: 0.486/0.451 give 0.035, 0.994/0.891 give 0.103, 0.861 is printed and 0.90 is not. Superseding 7ed9443301.	- **Regenerate every number in §3:** `python3 scripts/wt030_report.py` — except §3.1's four closed-form quantities: E[η⁺] = 0.1073 and the three Var[log *a*] values, which are quadrature over the multiplier's distribution rather than simulation output and come from `python3 scripts/wt077_tail_index.py`, and except six quantities neither command prints in any precision: §3.4's Gini ceiling (*N*−1)/*N* = 0.99875, which is arithmetic in *N*; §3.4's 0.90 top-decile criterion, which is a chosen threshold and not an output; §3.3's 0.035 periodicity span and §3.4's 0.103 Gini gap, each a difference of two values `wt030_report.py` prints; §3.4's 0.039 top-decile margin, the distance from that command's printed 0.861 to the 0.90 threshold above; and §3.1's 6 × 10⁻⁶ change in Var[log *a*], the difference of two values `wt077_tail_index.py` prints.
paper-II	e92cf2c97f	wt077_tail_index.py	H	python3 -c "import subprocess;o=subprocess.check_output(['python3','scripts/wt077_tail_index.py'],text=True);print('prints both inputs:',('0.076542' in o,'0.076536' in o));print('their difference:',round(0.076542-0.076536,8));print('prints the difference itself:',any(f in o for f in ('6e-06','6e-6','0.000006','6 x 10')))"	prints 'prints both inputs: (True, True)', 'their difference: 6e-06' and 'prints the difference itself: False'. THIS ROW IS NEW, NOT A RE-KEY: before wealthTensor-102 the clause named wt077_tail_index.py only in its runnable form, and II-43's sixth item is the first bare mention. It asserts exactly what the three lines show -- section 3.1's 6 x 10^-6 is the difference of two values this command prints, and the command does not print the difference -- which is why the quantity belongs in section 7's exception list and why the list said five.	- **Regenerate every number in §3:** `python3 scripts/wt030_report.py` — except §3.1's four closed-form quantities: E[η⁺] = 0.1073 and the three Var[log *a*] values, which are quadrature over the multiplier's distribution rather than simulation output and come from `python3 scripts/wt077_tail_index.py`, and except six quantities neither command prints in any precision: §3.4's Gini ceiling (*N*−1)/*N* = 0.99875, which is arithmetic in *N*; §3.4's 0.90 top-decile criterion, which is a chosen threshold and not an output; §3.3's 0.035 periodicity span and §3.4's 0.103 Gini gap, each a difference of two values `wt030_report.py` prints; §3.4's 0.039 top-decile margin, the distance from that command's printed 0.861 to the 0.90 threshold above; and §3.1's 6 × 10⁻⁶ change in Var[log *a*], the difference of two values `wt077_tail_index.py` prints.
